"https://replicate.delivery/mgxm/59d9390c-b415-47e0-a907-f81b0d9920f1/187400315-87a90ac9-d231-45d6-b377-38702bd1838f.jpg",2,2
"https://consolidatedlabel.com/app/uploads/2007/10/low-res-72dpi.jpg",7,5
"https://i.stack.imgur.com/zWfJ5.jpg",25,10
"https://images.squarespace-cdn.com/content/v1/5eac4ea3e88fff1b365dc45d/1611591385518-04QWIC8R23HX0UC8IWLY/JANUARY+WIDE+low+res.jpg?format=1500w",11,2
"https://ars.els-cdn.com/content/image/3-s2.0-B9780123706386000031-f03-24-9780123706386.jpg",3,5
"https://wallpapers.com/images/hd/wooden-cottage-sea-high-resolution-d7fahhz6phtkdveh.webp",6,5
"https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9f1zjb4Dm-e2NW_jfL9I621Fh4PdnobdkQA&usqp=CAU",17,4
"https://i.pinimg.com/236x/83/2a/05/832a050214048949e31275c79d10afe4.jpg",9,5
"https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQuJgtt0-HrSBqPEfPUxyaxhrnvIGIDb9lEskz9dSo5Px_SkmPgWdDPWMSq_MOE2wop34&usqp=CAU",10,2
